file,ratio,blw,allNoun
data/English Textbook 4 Readability Level/easy/6-genSci-8.tei,0.0,,root | parasitic plant | flower | possible | nut | green | attack | ireland | brown | take | who | place | production | get | mechanism | are | penicillium | raising | filament | man | sugar cane | mustard | parallel | line | die | blue | wine | there | come | drain | blue cheese | cryptogam | things | fine | like | ground | droop | dark | it | wheat | type | ability | prevalence | individual | patch | carbohydrate | autophyte | cure | spread | divide | natural | making | flowering plant | kind | i | gardenia | throat | means | causing | growth | fungus | four | dryopteris | people | crop | pea | level | rich | dot | three | now | let | animal | microscope | field | mucor | point | yellow | berry | litchi | cough | mango | above | moss | why | or | falls | side | float | note | scavenger | angiosperm | bryophyte | consumption | a | green algae | yes | days | fish | stigma | deep brown | respiration | half | asparagus | body | electron microscope | tablet | mahogany | one | cotyledon | growing | sugar | plant | final | doob | cutting | gram | matter | simple | turnip | gourd | teak | chemical | flowering | pteridophyta | bud | found | produce | mode | b | rest | cold | name | alcohol | algae | purpose | antibiotic | sesame | distribution | potato | sucking | thing | an | jack | present | spirogyra | large | dead | cell | need | base | air | wall | d | bacteria | burning | subkingdom | ornamental | cotton | specific | part | lakh | biology | guava | organism | tuber | roots | old | plural | feather | world | cabbage | chewing | turmeric | zinger | out | shrub | marchantia | good | in | separate | middle | river | cell division | famine | vitamin | fern | see | portion | discus | perfect | vegetable | benefit | be | thallophyte | over | try | white | biennial | as | citrus fruit | first | nous | stump | building | left | cauliflower | band | human | saving | period of time | so | perennial | plant kingdom | no | remains | shrinkage | control | know | diversity | antiseptic | process | while | nutrition | black | red | years | lemon | bearing | seed | food | saline | hands | weeds | mixture | saprophyte | end | collect | here | reproduction | carbon dioxide | choice | make | at | year | spikelet | might | tapering | bad | knowledge | chlorophyll | few | must | disease | primitive | more | biscuit | bread | late blight | broad | radish | light | mushroom | grass | stem | net | alexander fleming | parasite | call | humanity | manufacture | umbrella | rice | act | look | wood | want | great | dry | plantation | common | open | measure | start | 1 | fungi | clothes | main | tree | culture | phanerogam | perfume | manure | mould | much | names | house | botanist | show | brick | rose | jackfruit | two | classification | cause | herb | 2 | pulse | break | virus | small | length | variety | leaf | condition | thick | bear | medicine | c | structure | us | pot | sun | ground level | jute | thus | blast | spore | timber | have | bakery | smell | scar | may | can | brinjal | apex | nonflowering plant | fibre | full | nature | special | use | form | stock | soil | animal kingdom | venation | ovary | group | yeast | walking | scale | down | inside | bryophyta | host | release | dependent | forest | piece | scientist | kill | water | bottle gourd | example | weight | furniture | ferment | wet | top | stage | basil | preventive | debris | save | thread | free | turn | pain | long time | 3 | plant scientist | fields | do | short | drug | life | spraying | planting | chlorella | spots | damp | pteris | penicillin | using | mix | fungicide | medium | fruit | region | organic | help | leave
data/English Textbook 4 Readability Level/easy/6-genSci-9.tei,0.0,,conditions | secondary | mango | above | moss | coriander | root | or | small | injury | compound leaf | excess | as | chili | root hair | side | first | young | storage | flower | stilt | radical | poultry | leaf | cinchona | a | surround | green | tamarind | tip | bear | cone | fish | carrot | hollow | respiration | round | shape | characteristic | mast | cap | medicine | smooth | c | normal | cucurbita | so | structure | favourite | root cap | crown | dome | radicle | behind | stand | egg | sweet potato | take | us | no | ground level | one | growing | lamina | true | get | sugar | plant | lotus | are | area | axil | remains | tendril | upper | papaya | system | tertiary | have | sugarcane | primary | taproot | gram | find | mustard | while | representative | black | photosynthesis | reach | single | line | importance | may | simple | can | turnip | vapour | bearing | ward | apex | gourd | underground | food | neem | fibre | permanent | there | adventitious root | bit | tap | compound | branchlet | bud | parts | lens | found | produce | reproduction | use | screw pine | form | b | why | due | carbon dioxide | entire | religious | soil | androecium | swell | make | petiole | at | china rose | fine | like | algae | environment | margin | purpose | gold | heart | tapering | keep | cattle | it | onion | case | down | inside | following | vein | lettuce | branch | dependent | release | needle | silk cotton | spinach | an | wheat | few | orchid | rise | jack | arum | type | daily | more | outgrowth | gynoecium | opuntia | stipule | casuarina | cell | doe | bottle gourd | size | the true | clitoria | example | particle | transport | water | will | base | pair | broad | radish | store | lateral | d | sunlight | rachis | exchange | mushroom | number | midrib | amaranth | classified | arrow | coconut | making | oxygen | mineral | probable | chilli | ii | stem | top | utility | basil | stalk | krishna | paper | flowering plant | specific | tea | kind | cucumber | i | simple leaf | part | friction | season | manufacture | flat | variation | apple | banyan | camphor | distance | leaf blade | look | means | growth | maximum | salt | climbing | self | support | turn | clock | wood | prop root | o | common | four | aerial | elongation | leaflet | meat | roots | s | dryopteris | give | fungi | world | cabbage | bamboo | mary | do | presence | modification | duck | short | clothes | culm | milk | drug | paddy | pore | turmeric | gum | main | tree | feed | zinger | equal | in | node | shelter | angle | sensitive plant | betel nut | eucalyptus | sheathing | pulp | animal product | corolla | foot | calyx | level | contribution | shoot | position | palm | raw material | betel leaf | cell division | incision | now | woods | function | fern | root system | defense | getting | portion | see | sort | discus | rose | let | fruit | fire | animal | ha | course | jackfruit | region | two | vegetable | fuel | lie | giving | transpiration | berry | help | leave | rib | be | embryo | litchi | axis | 2 | caudex | nothing | times
data/English Textbook 4 Readability Level/easy/6-homeEco-1.tei,0.15037593984962408,table,root | broom | 7 | plate | 50 | plastic | flower | piece of land | eating | fertility | market | possible | narrow | begin | time | round | weeder | performance | attack | same | arrangement | bowls | october | chicken | brown | fair | take | place | production | given | order | get | surface | living | pan | twenty | are | nice | demand | weekly | bilimbi | system | man | brush | first aid | breeding | reach | line | june | passing | method | die | affection | there | piece of cloth | being | come | cut | pepper | sunshine | drain | care | cup | way | metal | intensiveness | things | like | hamper | february | ground | droop | digging | september | it | dirt | nursing | preserves | meter | iron | bottom | accident | model | type | dwelling house | pass | carry | behaviour | nook | sow | phase | five | 20 | clay | winter | spread | hot water | making | running | two weeks | working | well | stalk | blank | cloth | kind | soot | cowshed | i | blowing | web | butterfly | metre | blank space | means | growth | income | object | chopper | picture | feel | four | s | cement | looking for | give | people | harm | bamboo | powder | population | banana | rooms | future | manifestation | cleaning | childhood | kg | chain | ash | level | entrance | boiling | three | now | weave | extra | garage | tidy | breed | dignity | second | compression | fire | animal | field | lie | point | yellow | fertilizer | times | cosmetic | month | mango | task | necessity | why | or | falls | side | young | settle | april | a | minute | bean | days | shape | ratting | half | weather | works | body | family | item | flies | handle | windows | one | remove | growing | rainfall | plant | selling | depth | liter | lack | cutting | gram | jab | person | gourd | developing | olive tree | rainwater | insect | kidney bean | bit | parts | found | produce | tool | bottle | washing | rest | calendar | labour | space | back | dung | environment | purpose | 100 | potato | table | fence | social status | an | beauty | capacity | extraction | garden | corner | member | intimacy | article | need | size | air | wall | peel | juice | peak | store | turning | stuff | garlic | species | responsibility | ten | finger | touch | overall | tea | cotton | week | sake | wrong | season | town | stead | guava | flake | drinking water | habit | household | july | distance | rural area | grievance | eight | roots | sore | old | spoon | cabbage | malnutrition | girl | mopping | third | irrigation | knife | bark | out | quality | scientific method | surplus | good | in | pumpkin | gardening | amusement | boundary | ordination | soap | diarrhoea | centimeter | separate | mind | watering pot | position | river | hundred | woods | mirror | heat | sort | portion | wrapping | bucket | attempt | course | ha | vegetable | sense | eggs | latrine | cost | be | bondage | earth | share | cultivation | excess | as | lime | drawers | first | typhoid | spade | standing | building | left | cauliflower | keeping | outside | recreation | data | so | planning | chip | sound | stand | no | last | dysentery | put | area | lay | remains | know | tidiness | papaya | enough | birth | while | black | red | lemon | home | the hill | glass | seed | poison | food | formaldehyde | weeds | square metre | end | interval | dwelling | love | here | container | fill | treatment | choice | problem | draught | make | yearly | at | flying | year | leaving | cowpea | co | creeping | margin | pipe | go | keep | set | bad | hole | personal | fifth | rubbing | few | grill | material | must | connection | door | disease | daily | mud | more | primitive | sweeping | trap | sewer | fly | malaria | copper | broad | radish | sixty | placement | raise | social | light | filth | necessary | summer | savin | march | cupboard | dug | stem | coriander seed | spider | finishing | cave | bathroom | ec | gap | safe | bed | act | detergent | sleeping | cholera | seven | want | great | wood | dry | bent | decency | plantation | open | measure | kitchen | mixing | 15 | goat | mug | sign | row | marriage | breadth | clothes | bitter | bleaching powder | ordinary | land | particular | shelf | tree | fragment | equal | situation | shelter | front | bowl | he | august | mosaic | six | much | names | straight | house | tomato | in time | hi | saucer | least | studying | soda | november | right | at home | jackfruit | two | 25 | duster | intensive | cause | platform | cow | canal | high | block | small | cooking | length | 80 | lady | sharp | grasp | watering | drawer | covering | cover | leaf | thick | work | external | makeup | rack | medicine | regular | vegetable garden | waste | plus | flow | pot | sun | day | collecting | p | sewing machine | hedge | thus | passage | toy | filling | upper | have | lid | possibility | smell | seasonal | compost | convenience | lump | fourth | management | may | seedling | can | limited | brinjal | drainage system | underground | then | use | comfort | form | ddt | towel | rainy season | cleanliness | satisfaction | soil | health | utensil | modern | tin | fourteen | ant | sex | room | woman | cabinet | wild | guernsey | onion | floor | down | inside | contagious disease | cows | energy | spinach | contrary | centimetre | forest | piece | pleasure | water | example | will | child | furniture | lower | taking | aluminium | germination | wet | age | build | preventive | afternoon | clean | native | influence | wa | stain | storm | twelve | whole | apple | glasses | dressing | mid-april | equipment | putting | wind | guest | long time | fruit tree | boy | mouth | weed | height | brightness | scattering | collection | do | interest | little | rain | box | life | disturbance | passing water | germ | bag | mishap | result | shade | increase | good health | empty | liquid | 6 | planting | t | dust | shoot | damp | better | using | fruit | beginning | obstruction | privacy | 5 | swarm | help | leave | essential
data/English Textbook 4 Readability Level/easy/6-homeEco-2.tei,0.0,,account | root | 7 | gossip | gossiping | good manners | unit | market | time | regulation | science | attack | same | arrangement | question | take | advantage | who | tone | given | order | helping | get | living | are | demand | primary | man | instructions | middle class | breeding | parent | alert | single | office | hate | radio | husband | social structure | think | respect | opinion | aim | meeting | pay | son | affection | there | mosque | head | showing | being | laws | care | tolerance | law | way | things | men | like | hand | ground | heart | niece | it | deeds | ill | confidence | sweet | nursing | prohibition | type | fellow | carry | profession | trouble | virtue | behaviour | doe | aunt | image | junior | generation | making | vaccination | mates | well | eagerness | kind | i | community | brother | game | noble | causing | feel | heritage | male | relationship | society | give | people | harm | evil | daughter | rooms | grandson | future | identity | progress | cleaning | values | valuable | attitude | childhood | elderly | consideration | contribution | relative | now | urban area | medical care | eye | customs | extra | tidy | animal | lie | point | times | above | or | aged | side | norm | modesty | primary school | superior | disadvantage | a | shape | works | scopes | body | family | one | preserve | offspring | guilt | period | lack | dealings | meet | livelihood | importance | operation | person | developing | handwriting | vice | truth | bit | found | housewife | mode | labour | exception | treat | promise | expansion | back | sick | environment | purpose | bond | relief | case | following | student | an | role | terms | welfare | policy | manpower | present | watch | large | member | intimacy | need | grandmother | size | sleep | base | gentility | v | number | trust | win | responsibility | overall | wrong | part | town | foolishness | household | self | rural area | spirit | father | objective | affairs | old | misunderstanding | world | cottage | advice | girl | authority | convention | teacher | out | sentence | feeling | good | ie | in | gardening | join | offer | inquisitiveness | holder | joint | molecule | mind | job | position | advancement | getting | sort | certificate | ha | country | sense | be | bondage | difference | cultivation | over | solvency | try | sense of responsibility | granddaughter | as | even | words | first | organisation | building | human | leisure time | origin | privilege | keeping | manner | outside | recreation | so | yard | range | sound | no | split up | answer | grandfather | illness | put | employment | know | examinee | hospital | rendering | devotion | birth | education | while | village | compliments | delight | home | food | permanent | injection | service | sister | contradictory | love | here | book | pressure | college | source | treatment | due | problem | make | quarrel | at | spite | extent | politeness | wife | classroom | co | exercise | initial | go | keep | set | uncle | bad | teaching | sewing | contents | knowledge | tribe | few | must | court | primitive | speaking | more | ho | institution | mills | center | social | necessary | idea | senior | duty | evolution | experience | variation | teach | act | great | moral | early childhood | guardian | change | burden | start | volume | bringing | tell | manners | sign | property | marriage | presence | clothes | bringing up | liar | talk | seats | main | equal | deep | formal | play | human beings | he | lesson | much | house | important person | hi | show | lake | studying | coach | right | at home | social scientist | two | effort | mentality | giving | loneliness | governed | nothing | high | small | peace | cooking | learning | elder | wise | work | study | parks | bear | discussion | kindness | human race | nephew | structure | hope | temple | thought | centre | thus | thinking | sending | poor | accordance | social system | have | liking | find | basic | management | may | medal | can | human being | ideal | then | patience | state | use | form | stock | religious | breakfast | health | modern | still | discharge | room | woman | group | wild | 8 | dependent | rule | command | annoying | coming | bangladesh | example | infancy | child | truthfulness | will | tender | lower | refrain | age | development | build | guide | character | friend | whole | justice | save | activity | chance | nurse | feeding | o | guest | money | boy | copy | close | fields | collection | interest | do | grand | life | school | result | shock | reason | confusion | security | t | citizen | expenditure | blood relation | judging | services | mother | better | power | eldest | social organisation | governing | help | danger | leave | tie | decision
data/English Textbook 4 Readability Level/easy/6-homeEco-6.tei,0.0,,bengal | high | type | give | poverty | goat | small | legs | white | may | more | or | world | can | as | little | variety | bangladesh | milk | project | leather | colour | calm | reason | domestic animal | in | increase | local | a | solvent | india | active | much | found | brown ash | so | standard | brown | rearing | cultivator | unhappiness | family | homestead | better | crossing | farm | at | i | like | one | animal | activity | ear | poor | are | country | two | demand | income | it | be | common | money | meat | an | village | black
data/English Textbook 4 Readability Level/easy/6-homeEco-4.tei,0.37453183520599254,shirt | socks,maintenance | stone | bearer | healing | storage | eating | practice | felt | possible | partition | time | attack | textile | infinite | smooth | brown | take | monogram | place | order | get | are | weekly | asbestos | man | ancient | figure | climate | office | turban | respect | blue | leather | there | head | smelling | being | come | coming back | care | things | men | fine | like | hand | hamper | stopping | heart | sweater | defect | it | dirt | spinning | bottom | type | sweating | fatwa | profession | heavy | doe | patch | handling | rank | metallic | extreme | winter | sunlight | spread | natural | making | limb | chosen | mineral | working | well | rod | hold | cloth | kind | personality | i | durability | cool | vest | growth | circulation | decrease | fungus | feel | humidity | relationship | give | people | seeing | veil | identity | progress | cleaning | valuable | woollen | sock | level | housing | luster | three | saree | customs | creeper | fire | animal | j | national | yellow | button | carelessness | movement | times | necessity | or | side | sari | float | modesty | a | days | fish | shape | hunt | blouse | industrial revolution | thd | cling | today | weather | board | body | family | recognition | caustic soda | handle | punjabi | windows | chemical compound | joy | growing | one | panjabi | gymnastics | plant | step | sweat | cutting | ribbon | weaving | meet | importance | status | simple | person | move | colour | insect | threads | viscose | wearing | parts | starch | found | housewife | insecticide | b | sheet | hooks | flannel | cold | space | lungi | environment | purpose | newness | case | following | fashion | thing | elegance | an | beauty | uniform | skirt | attention | present | wastage | member | need | size | latest | air | pair | wall | ink | v | number | touch | undergarment | specific | cotton | civilisation | season | crease | town | hook | design | varnish | happiness | old | social class | girl | weaver | fundamental | bark | hair oil | out | quality | good | in | soap | pant | mind | job | position | yashmak | heat | sort | dress | perfect | alternate | muffler | wool | ha | country | rusting | sense | shari | yarn | religion | swimming | be | low | decay | petticoat | shrink | tannin | difference | over | garment | white | pounding | as | drawers | first | shalwar | spoil | damage | physical change | chemise | keeping | outside | procedure | ramie | so | normal | ironing | central | stand | no | polyester | put | hair | area | remains | current | village | express | negligence | home | g | glass | shirt | food | service | natural fibre | skin | end | insect bite | here | pressure | college | silk | acid | source | blood | burmese | due | say | problem | requirement | e | make | at | atmosphere | wrap | go | inhabitant | keep | polishing | plant fibre | bad | europe | hole | hanging | mental health | policeman | tribe | material | must | door | court | daily | primitive | more | return | contact | animal fibre | protection | escape | day care | moisture | social | coat | necessary | summer | grass | cupboard | paper | holding | entering | gap | safe | nylon | wood | want | great | kepi | dry | conductor | loin | shawl | restaurant | badge | suit | international | handkerchief | wood pulp | coal | trunks | presence | clothes | ordinary | general | chadar | shelf | main | tree | shorts | deep | culture | steel | he | straight | asia | house | muslim | hi | complexion | pants | hearts | human body | two | mean | difficulty | high | small | neglect | industry | suitcase | covering | cover | condition | thick | athletics | india | work | sikh | rack | chest | cap | c | kimono | province | sun | day | jute | rough | thus | wheel | acetate | public | have | scarf | pyjama | lid | smell | seasonal | l | can | nationality | wound | then | fast | hanger | fibre | rex | full | nature | special | compound | use | handy | comfort | rainy season | cleanliness | religious | satisfaction | chemical process | cufflink | health | modern | tin | room | naphthalene | japanese | floor | inside | vein | energy | kurta | rule | softness | annoying | view | wear | bangladesh | water | example | will | cellulose | nation | furniture | catch | lower | taking | wet | age | america | thinner | development | stage | bones | machine | character | clean | influence | wa | stain | throw | wearer | whole | save | flat | alkali | free | balance | putting | manifest | long time | money | shoes | brightness | do | interest | short | box | selection | hide | life | school | germ | bag | result | increase | trunk | security | empty | dust | spots | services | rayon | damp | better | folding | power | linen | skin disease | flesh | using | beginning | obstruction | employee | help | leave | tie | essential | synthetic | frock
data/English Textbook 4 Readability Level/easy/6-homeEco-3.tei,0.1736111111111111,car,conditions | maintenance | root | asthma | body weight | carotene | antibody | healing | storage | eating | weakness | unit | component | possible | kidney | formation | green | time | foodstuff | eats | chicken | take | egg | beriberi | best | place | train | production | given | magnesium | get | living | pan | are | bilimbi | system | man | orange | radio | grinding | phosphorus | eyes | vitamin k | vitamin c | think | method | die | fitness | there | being | come | cut | standard | content | men | gland | like | hand | cheese | hamper | heart | leafy vegetable | it | jam | sweet | lettuce | preserves | catching | symptom | wheat | outcome | iron | type | digestive system | doe | roasting | hog plum | carbohydrate | 20 | sunlight | meal | vitamin b1 | making | coconut | popcorn | mineral | kingdom | well | seaweed | breakdown | olive | kind | cucumber | i | maize | tallow | upright | growth | kilocalorie | circulation | fungus | four | leg bone | relationship | amount | give | people | curriculum | 18 | crop | banana | pea | haemoglobin | 70 | attitude | appetite | childhood | elderly | driving | ash | level | rich | consideration | function | eye | animal | yellow | ghee | jelly | word | skeleton | cough | molasses | movement | soup | month | mango | river shad | car | graze | or | hours | side | florin | norm | point of view | face | snack | a | bean | pudding | diesel | fish | iodine | carrot | colostrum | today | body | bangladeshi | family | item | calorie | one | pummelo | growing | remove | sag | fat | sugar | playing | skull | sweat | lack | cutting | gram | meet | matter | th | belly | person | gourd | scurvy | chemical | colour | faith | deposition | starch | found | produce | hen | fear | rest | cold | vitamin e | body temperature | lead | taste | anti | backache | environment | lost | potato | digest | vitamin d | case | following | skinny | an | repair | role | nine | terms | jack | present | member | large | vitamin a | cell | drink | need | size | sleep | noodle | air | pair | store | d | groundnut | v | number | bone | cake | wrong | season | balanced diet | guava | menu | habit | household | maximum | petrol | boiled egg | glucose | cabbage | malnutrition | semolina | milk | out | quality | good | in | pumpkin | 10 | diarrhoea | fatty | suffering | mind | plantain | jaundice | deficiency | intake | percent | blood cell | heat | vitamin | digestion | nerves | portion | perfect | ha | vegetable | country | eggs | water-soluble vitamin | cost | be | low | decay | adult | intelligence | over | longer | quantity | eyesight | white | sea | excess | as | essential amino acid | even | first | raw vegetable | agent | cook | cauliflower | human | keeping | outside | upset | twins | beat | goitre | so | normal | value | product | crack | baby | hair | drinking | area | know | refrigerator | birth | process | nutrition | red | years | k | seed | food | skin | organic process | vitamin b | spice | college | blind | source | container | fill | high temperature | anaemia | blood | due | legume | problem | requirement | e | grain | make | muscle | at | vegetable oil | exercise | initial | rib cage | keep | solid | knowledge | must | corn | daily | disease | more | biscuit | bread | contact | bodybuilding | engine | custard | protection | copper | radish | tradition | subject | milk can | constipation | resistance | social | relation | light | necessary | egg yolk | pale | idea | sour | superstition | zinc | info | blindness | staple | teeth | belief | nutrient | rice | tooth | look | common | fruit juice | honey | meat | amino acid | start | protein | coal | goat | open air | absorption | duck | rickets | gum | main | feed | equal | deep | riboflavin | low temperature | local | play | he | preservation | butter | lung | much | six | house | thiamine | tomato | misconception | mutton | curd | irritation | human body | nail | television | layer | puffed rice | two | inertia | wheat flour | cause | folic acid | 2 | pulse | small | newspaper | cooking | nourishment | condition | work | india | external | regular | c | stomach | us | flour | dryness | sun | thought | day | sweet pea | ice | fat-soluble vitamin | filling | flax | have | oil | potassium | lid | malaysia | mental condition | square | slave | strength | smell | seasonal | may | sting | can | pregnancy | flounder | vapour | wound | then | fibre | full | form | salad | cleanliness | health | marasmus | perishable | complex | nose | group | carp | walking | barb | 8 | scale | inside | category | cows | energy | imaginary | room temperature | spinach | vermicelli | piece | wriggle | loss | true | bangladesh | water | sodium | example | will | cellulose | child | tender | weight | calcium | taking | tissue | night blindness | niacin | age | born | measuring | development | conception | bones | chlorine | influence | wa | porridge | friend | pineapple | whole | breathing | save | activity | salt | brittle | free | glasses | kwashiorkor | diet | bends | long time | high quality | height | close | do | little | shortage | box | selection | school | germ | result | reason | increase | organs | good health | liquid | 6 | omelette | fight | urine | bran | stool | mother | better | ng | power | vitamin b2 | skin disease | retardation | fruit | help | essential | womb | posset | liver
data/English Textbook 4 Readability Level/easy/6-homeEco-5.tei,0.6072874493927125,socks | chair | table,7 | plate | flower | eating | component | frame | possible | bell | green | time | round | coconut water | same | smooth | brown | take | who | best | place | given | surface | 12 | pan | are | system | figure | oven | single | line | eyes | vitamin c | evening | frying | meeting | there | piece of cloth | fold | come | cut | tray cloth | reverse | strainer | cup | way | allowance | spill | like | hand | lemon juice | dissolve | sweater | teaspoon | it | sweet | lettuce | catching | iron | bottom | type | heavy | tablespoon | metallic | winter | 20 | meal | spread | hot water | making | working | well | right hand | cloth | kind | cucumber | i | strip | tuck | blank space | feel | give | people | kitchen utensil | bamboo | spare | knitting | banana | mayonnaise | reaching | future | circle | 70 | appetite | woollen | scraper | chain | piping | ash | sock | level | serving | cushion | palm | boiling | now | hem | saree | binding | fire | desire | point | seam | times | mango | or | side | face | snack | modesty | rattle | a | bubble | fish | shape | half | body | handle | one | sugar | ear | chain stitch | drafting | playing | period | frill | cutting | ribbon | edge | slice | simple | person | colour | pound | tasting | measurement | fry | starch | found | produce | server | washing | handloom | b | sugar syrup | crisp | space | back | buffet | taste | details | purpose | orderly | potato | rag | case | colours | table | fabric | salt i | elegance | an | ready | role | beauty | ingredient | cold water | corner | large | squeezing | drink | need | size | cane | air | pantie | peel | juice | knot | doll | sitting | turning | number | cutting out | finger | ornamental | cotton | potato chip | minutes | season | essence | till | apron | guava | menu | chips | habit | design | distance | maximum | melamine | brim | boiled egg | napkin | spoon | milk | serve | knife | out | in | nappy | join | 10 | soap | insert | mind | middle | job | embroidery | scissors | vitamin | portion | dress | ring | muffler | wool | ha | vegetable | eggs | 16 | stitching | ramadan | be | low | earth | over | longer | quantity | pad | excess | as | first | standing | cook | girth | left | spoil | rings | keeping | manner | procedure | so | value | sound | french | baby | no | appearing | put | 13 | hair | area | papaya | grater | vase | chair | while | black | sauce | lemon | g | glass | seed | food | skin | end | hurt | spice | fill | due | bh | e | make | sandwich | at | wrap | welcome | keep | set | plain | pencil | knit | hole | pull | needle | armpit | few | material | must | prayer mat | daily | more | bread | contact | morning | light brown | copper | broad | pleat | chains | social | light | necessary | summer | sour | buttonhole stitch | stuffing | stem | wire | paper | holding | rice | gap | safe | temporary | look | motif | sleeping | wood | 4 | dry | open | change | meat | forward | kitchen | start | mixing | 1 | 15 | potholder | row | clothes | ordinary | shelf | particular | equal | deep | neck | front | play | house | tomato | curd | tablecloth | rose water | recipe | right | fever | at home | two | 2 | mono | pulse | difficulty | block | small | coriander | cooking | length | variety | ac | sharp | cover | thick | finish | work | pillow | rack | cap | stick | circular | us | pot | centre | sewing machine | thus | quilt | ice | loop | toy | filling | raw | have | scarf | oil | lid | square | possibility | smell | 14 | may | can | bead | dish | then | fast | full | machine stitch | ease | use | comfort | salad | satisfaction | entire | health | utensil | frying pan | nose | room | onion | scale | down | inside | piece | wear | hessian | water | 15 minutes | example | will | plum | taking | aluminium | tray | born | measuring | development | top | machine | anchor | clean | stitch | purl | cross | apple | hog | salt | thread | run | turn | putting | guest | 3 | long time | pin | cast | close | little | trace | rubber | life | whipping | bag | result | peeling | increase | ad | empty | liquid | slip | stainless steel | better | linen | using | mix | fruit | syrup | cm | 5 | help | leave | tie | tape | frock | browning
data/English Textbook 4 Readability Level/easy/6-islam-1.tei,0.0,,injustice | high | over | islam | times | minor planet | account | peace | partner | or | revelation | as | even | creator | first | million | mankind | omission | wise | practice | wealth | human | a | immortal | minute | begin | everlasting | existence | time | regulation | uplift | same | kindness | question | doomsday | so | infinite | hereafter | stand | who | betterment | family | cornfield | custodian | accountability | innocent | last | no | day | place | revolutionary | given | one | sun | star | la | thus | get | honour | blessing | living | step | basis | are | nice | know | acquaintance | have | universe | deluge | man | ignorance | find | while | basic | express | eternity | matter | importance | may | can | sent | bearing | god | ideal | think | ledger | then | food | magnanimity | patience | truth | there | sky | faith | head | end | heaven | manifold | being | come | sin | parts | book | hakim | misdeed | embodiment | source | comfort | almighty | things | e | make | men | creation | at | allah | news | space | worship | ibrahim | lead | like | hand | muhammadan | name | remorse | fact | owner | past | significance | soul | servant | vicegerent | real | go | keep | partnership | prophet | it | deeds | scale | down | teaching | following | preserves | believer | prohibition | rule | knowledge | evidence | an | oneness | thought | malik | must | knowing | planet | sweating | view | limit | pleasure | heavy | virtue | doe | fundamentals | commandment | water | apostle | large number | will | ruler | air | furniture | firm | spread | witness | shadow | light | number | grave | ale | born | exposure | adam | stage | death | well | touch | build | guide | mercy | gratefulness | character | kind | influence | i | wa | muhammad | part | wrong | acceptance | belief | hardship | greed | whole | justice | temporary | distance | us | means | self | turn | balance | great | prophets | path | incarnation | feel | brief | s | change | generosity | blow | happiness | hell | mouth | sinner | start | message | give | letter | people | gratitude | priest | judge | al | seeing | tell | world | do | termination | reward | training | serve | hide | life | attribute | teacher | establishment | absolute | out | result | sentence | judgment | idol | tree | good | in | organs | human beings | he | punishment | protector | adoration | names | house | mind | bow | possessor | sustainer | hi | three | heat | see | discus | rectification | right | hearts | blue sky | cautious | fire | animal | ha | human body | second | somebody | two | definition | anna | beloved | quran | resurrection | religion | meaning | word | king | be | moon | angel | cause | essential | none | sm | nothing | movement | earth | forgiveness
data/English Textbook 4 Readability Level/easy/6-islam-3.tei,0.0,,fatiha | injustice | over | break | islam | month | peace | root | why | or | revelation | leading | as | even | words | saying | companion | first | mankind | praise | point of view | 17 | background | wealth | human | a | condition | study | thick | external | time | days | discussion | same | kindness | doomsday | fault | deed | so | hereafter | wording | substance | behind | betterment | us | who | consent | no | last | best | day | memory | place | given | one | thus | pronunciation | 29 | blessing | sura | twenty | are | holy | arabic language | preserve | morality | know | remains | system | seeking | have | universe | foundation | man | writing | parent | salvation | occurrence | years | importance | may | meditation | obstacle | urge | can | person | saw | sent | ideal | move | gist | food | meeting | patience | letters | there | truth | faith | explanation | full | nature | being | ethics | come | prayer | sin | special | book | hadith | use | care | way | cleanliness | due | entire | religious | things | e | men | voice | creation | promise | at | allah | worship | like | back | name | precaution | aspect | environment | fact | purpose | servant | might | keep | prophet | it | deeds | arabic | ill | purification | teaching | following | salat | believer | prohibition | knowledge | miracle | an | student | thing | miserliness | nine | must | total | ability | more | attention | individual | virtue | true | hindrance | commandment | morning | example | will | falsehood | nation | five | store | sum total | hoarding | social | relation | number | dispute | age | supreme authority | the devil | ten | torment | guide | mercy | character | kind | cave | i | recitation | muhammad | part | understanding | departure | wa | wrong | greed | whole | justice | habit | save | teach | offense | mischief | means | principle | seven | r | great | prophets | path | want | o | brief | four | read | verse | hell | way of life | mouth | performing | message | shan | give | society | imam | letter | close | people | tell | al | destruction | me | world | advice | do | evil | reward | disturbance | life | progress | teacher | comprehensive | whispering | aide | description | good | devil | in | lordship | night | valuable | childhood | he | lesson | punishment | much | fulfillment | six | house | na | position | lord | hi | three | better | introduction | prosperity | discus | mix | right | beginning | fire | ha | course | desire | refuge | two | quran | 5 | beloved | resurrection | seek | religion | help | meaning | word | be | sm | essential | followers | nothing | purity
